date,description,debit,credit,gst_rate,vendor_state,business_state,eligible_itc,category
2025-03-03,NEFT CR Indus Office Supplies invoice receipt 01370,,107139.88,18,KA,KA,false,sales
2024-05-09,NEFT CR CityMed Distributors invoice receipt 00897,,11026.4,18,TN,KA,false,sales
2024-08-21,NEFT CR Horizon Pharma invoice receipt 00924,,39385.52,18,KA,KA,false,sales
2024-04-18,SAVINGS INTEREST CREDIT 0023,,951.3,0,KA,KA,false,interest
2024-12-15,UPI DR SmartCloud Software purchase payment 00904,44546.44,,0,KA,KA,true,purchase
2024-05-09,UPI DR LightSpeed Internet utilities payment 00316,8674.36,,18,GJ,KA,true,utilities
2024-10-23,UPI DR Royal Insurance Brokers marketing payment 00133,69500.17,,18,KA,KA,true,marketing
2024-10-27,NEFT CR QuickShop Chain invoice receipt 00147,,107510.69,0,TS,KA,false,sales
2025-01-02,UPI DR Insight Marketing LLP purchase payment 00615,41818.01,,0,TN,KA,true,purchase
2024-05-23,UPI DR Nexa Facility Services software payment 00675,45846.34,,0,TN,KA,true,software
2024-04-16,SAVINGS INTEREST CREDIT 0188,,314.75,0,KA,KA,false,interest
2024-11-24,NEFT CR Metro Hypermart invoice receipt 01098,,130716.46,0,MH,KA,false,sales
2024-06-12,NEFT CR Nova Wellness invoice receipt 00805,,119439.61,18,DL,KA,false,sales
2025-03-25,NEFT CR Prime Hardware invoice receipt 00677,,74558.84,18,KA,KA,false,sales
2025-02-14,UPI DR Global Tech Tools office expense payment 01200,22928.61,,18,KA,KA,true,office_expense
2024-06-11,SELF TRANSFER TO CASH MANAGEMENT 0204,10706.63,,0,KA,KA,false,transfer
2024-11-07,UPI DR Bharat Transport Co loan payment 00539,61613.09,,0,KA,KA,false,loan
2024-07-06,NEFT CR Horizon Pharma invoice receipt 00554,,108468.74,18,GJ,KA,false,sales
2025-01-10,SELF TRANSFER TO CASH MANAGEMENT 0145,15206.24,,0,KA,KA,false,transfer
2024-05-02,UPI DR Himalaya Foods Supply food payment 00775,30301.57,,18,TS,KA,false,food
2024-08-07,UPI DR Insight Marketing LLP marketing payment 01288,72245.96,,18,TS,KA,true,marketing
2025-02-02,UPI DR Jai Stationers purchase payment 00098,24073.51,,0,MH,KA,true,purchase
2025-01-29,NEFT CR Riverfront Wholesale invoice receipt 01091,,29082.67,18,KA,KA,false,sales
2025-01-03,NEFT CR Growthline Agencies invoice receipt 00018,,97066.29,18,TS,KA,false,sales
2025-03-23,NEFT CR Metro Hypermart invoice receipt 00070,,26423.11,0,GJ,KA,false,sales
2025-03-15,UPI DR Crystal Print House office expense payment 01111,94881.01,,0,MH,KA,true,office_expense
2024-08-21,NEFT CR Sunrise Superstore invoice receipt 00925,,14663.7,0,TN,KA,false,sales
2024-04-06,NEFT CR Riverfront Wholesale invoice receipt 00475,,140995.18,0,DL,KA,false,sales
2024-07-02,NEFT CR Nova Wellness invoice receipt 00315,,47916.24,18,KA,KA,false,sales
2025-03-31,UPI DR Pioneer Chemicals office expense payment 00262,28100.21,,0,TN,KA,true,office_expense
2024-05-23,NEFT CR Riverfront Wholesale invoice receipt 00187,,115995.86,18,TS,KA,false,sales
2024-11-10,NEFT CR Indus Office Supplies invoice receipt 00972,,13038.89,18,MH,KA,false,sales
2024-04-02,UPI DR Royal Insurance Brokers office expense payment 00076,43539.93,,0,TN,KA,true,office_expense
2024-12-14,NEFT CR Growthline Agencies invoice receipt 01309,,130772.99,0,TN,KA,false,sales
2025-03-15,NEFT CR Metro Hypermart invoice receipt 00146,,105716.62,0,GJ,KA,false,sales
2024-07-24,SELF TRANSFER TO CASH MANAGEMENT 0005,9648.81,,0,KA,KA,false,transfer
2024-11-20,NEFT CR Horizon Pharma invoice receipt 00691,,14623.77,18,DL,KA,false,sales
2024-08-24,NEFT CR Nova Wellness invoice receipt 00630,,148403.98,18,MH,KA,false,sales
2024-09-10,UPI DR Jai Stationers marketing payment 00528,74383.99,,0,TS,KA,true,marketing
2024-10-31,UPI DR LightSpeed Internet purchase payment 01284,6400.8,,18,TS,KA,true,purchase
2025-03-01,NEFT CR Jupiter Foods invoice receipt 01177,,32897.71,0,MH,KA,false,sales
2024-09-25,NEFT CR Evergreen Stores invoice receipt 01368,,77697.16,0,MH,KA,false,sales
2024-10-02,SELF TRANSFER TO CASH MANAGEMENT 0134,12081.07,,0,KA,KA,false,transfer
2025-02-07,NEFT CR Fresh Basket Mart invoice receipt 00581,,54700.76,18,DL,KA,false,sales
2025-01-27,UPI DR Jai Stationers purchase payment 01195,79366.11,,18,TS,KA,true,purchase
2024-10-29,NEFT CR Prime Hardware invoice receipt 00211,,98618.64,18,DL,KA,false,sales
2024-10-05,UPI DR Crystal Print House utilities payment 00192,72520.52,,18,TN,KA,true,utilities
2024-04-30,NEFT CR Lotus Enterprises invoice receipt 00695,,4004.97,18,TS,KA,false,sales
2024-07-23,UPI DR Global Tech Tools loan payment 00090,47863.83,,0,TN,KA,false,loan
2025-01-16,UPI DR Eco Power Utilities office expense payment 00796,17583.37,,18,KA,KA,true,office_expense
2024-04-09,NEFT CR Nova Wellness invoice receipt 01278,,23376.34,0,KA,KA,false,sales
2025-03-14,UPI DR SmartCloud Software software payment 01300,17766.36,,0,GJ,KA,true,software
2025-02-13,NEFT CR Kite Logistics invoice receipt 01079,,64311.92,18,TS,KA,false,sales
2024-12-17,NEFT CR Prime Hardware invoice receipt 00179,,88378.95,0,KA,KA,false,sales
2024-10-05,UPI DR Bharat Transport Co food payment 00099,16662.01,,18,MH,KA,false,food
2024-09-23,UPI DR TruEdge Consulting purchase payment 00679,4198.27,,18,KA,KA,true,purchase
2024-10-23,UPI DR Apex Packaging Works loan payment 00162,10862.29,,0,MH,KA,false,loan
2024-05-12,SAVINGS INTEREST CREDIT 0039,,1649.73,0,KA,KA,false,interest
2024-11-29,SELF TRANSFER TO CASH MANAGEMENT 0208,20227.4,,0,KA,KA,false,transfer
2024-12-31,SAVINGS INTEREST CREDIT 0233,,959.78,0,KA,KA,false,interest
2025-03-17,NEFT CR Kite Logistics invoice receipt 00536,,111664.69,18,MH,KA,false,sales
2024-08-19,UPI DR Delta Office Systems food payment 00545,31199.34,,18,DL,KA,true,food
2024-10-13,NEFT CR Growthline Agencies invoice receipt 00391,,35184.89,0,MH,KA,false,sales
2025-02-27,UPI DR LightSpeed Internet purchase payment 00038,39771.28,,0,GJ,KA,true,purchase
2024-10-03,NEFT CR Horizon Pharma invoice receipt 00933,,95281.8,18,TS,KA,false,sales
2024-08-29,UPI DR Global Tech Tools rent payment 01221,7408.63,,0,DL,KA,false,rent
2024-08-08,SAVINGS INTEREST CREDIT 0078,,1776.06,0,KA,KA,false,interest
2025-02-11,NEFT CR DigiServe Solutions invoice receipt 01102,,19694.29,0,KA,KA,false,sales
2024-07-17,NEFT CR Kite Logistics invoice receipt 00362,,6370.25,0,DL,KA,false,sales
2024-06-13,UPI DR QuickFix Maintenance purchase payment 00075,79653.48,,18,DL,KA,true,purchase
2024-06-19,NEFT CR Nova Wellness invoice receipt 00388,,94039.13,0,KA,KA,false,sales
2024-05-01,NEFT CR CityMed Distributors invoice receipt 00618,,5299.3,18,TN,KA,false,sales
2024-12-08,NEFT CR Lotus Enterprises invoice receipt 01355,,35150.02,18,MH,KA,false,sales
2024-05-21,SELF TRANSFER TO CASH MANAGEMENT 0047,5580.04,,0,KA,KA,false,transfer
2024-05-19,NEFT CR Riverfront Wholesale invoice receipt 00155,,16618.46,18,KA,KA,false,sales
2024-04-21,UPI DR Pioneer Chemicals office expense payment 00629,70364.73,,18,GJ,KA,true,office_expense
2024-09-16,SAVINGS INTEREST CREDIT 0020,,238.2,0,KA,KA,false,interest
2024-08-20,UPI DR Insight Marketing LLP purchase payment 00842,79463.31,,18,GJ,KA,true,purchase
2024-11-16,UPI DR Crystal Print House utilities payment 01027,83920.85,,18,TS,KA,true,utilities
2024-04-24,NEFT CR Acme Retail Pvt Ltd invoice receipt 00735,,46251.63,18,KA,KA,false,sales
2024-10-11,UPI DR Bharat Transport Co utilities payment 01215,74407.32,,0,TS,KA,true,utilities
2024-05-25,UPI DR QuickFix Maintenance utilities payment 00253,33230.7,,18,DL,KA,true,utilities
2025-03-16,SAVINGS INTEREST CREDIT 0210,,1496.93,0,KA,KA,false,interest
2024-12-07,NEFT CR Metro Hypermart invoice receipt 00303,,19902.28,0,KA,KA,false,sales
2024-04-21,NEFT CR Lotus Enterprises invoice receipt 01138,,7332.12,18,TN,KA,false,sales
2025-03-12,UPI DR Pioneer Chemicals utilities payment 00231,34040.38,,18,GJ,KA,true,utilities
2025-01-29,UPI DR Insight Marketing LLP purchase payment 00102,69692.44,,0,TS,KA,true,purchase
2024-09-21,NEFT CR Horizon Pharma invoice receipt 01007,,88274.37,0,GJ,KA,false,sales
2025-03-24,NEFT CR Indus Office Supplies invoice receipt 00853,,34902.38,0,TS,KA,false,sales
2025-01-27,UPI DR Delta Office Systems software payment 00138,48493.52,,18,TN,KA,true,software
2024-11-01,UPI DR TruEdge Consulting purchase payment 01261,88159.85,,18,MH,KA,true,purchase
2024-05-03,NEFT CR Growthline Agencies invoice receipt 00744,,76514.86,18,KA,KA,false,sales
2024-07-29,NEFT CR Kite Logistics invoice receipt 00009,,102101.21,0,TS,KA,false,sales
2024-09-11,UPI DR Crystal Print House office expense payment 00301,79630.29,,18,TN,KA,true,office_expense
2025-02-11,SAVINGS INTEREST CREDIT 0085,,421.46,0,KA,KA,false,interest
2024-05-22,NEFT CR Indus Office Supplies invoice receipt 01147,,123679.08,18,TN,KA,false,sales
2025-02-15,SELF TRANSFER TO CASH MANAGEMENT 0022,23850.25,,0,KA,KA,false,transfer
2024-12-03,NEFT CR Indus Office Supplies invoice receipt 00852,,29836.38,18,DL,KA,false,sales
2024-09-21,NEFT CR Growthline Agencies invoice receipt 01122,,97185.32,18,TS,KA,false,sales
2024-05-05,NEFT CR Lotus Enterprises invoice receipt 01216,,88085.84,18,TS,KA,false,sales
2024-12-06,NEFT CR Evergreen Stores invoice receipt 00952,,71798.89,18,DL,KA,false,sales
2025-03-24,UPI DR Royal Insurance Brokers utilities payment 00189,62576.4,,0,DL,KA,true,utilities
2025-01-09,UPI DR FirstFleet Logistics purchase payment 00585,61983.12,,18,GJ,KA,true,purchase
2024-10-31,UPI DR Crystal Print House marketing payment 01186,48578.37,,18,DL,KA,true,marketing
2024-04-24,NEFT CR Bluecart Traders invoice receipt 00012,,16303.12,18,GJ,KA,false,sales
2024-08-20,UPI DR Omkar Repairs food payment 00158,35298.42,,18,GJ,KA,true,food
2025-01-24,NEFT CR Metro Hypermart invoice receipt 00183,,96090.08,18,TN,KA,false,sales
2024-09-05,NEFT CR QuickShop Chain invoice receipt 00305,,145151.55,18,MH,KA,false,sales
2024-09-26,UPI DR Delta Office Systems food payment 00750,51374.52,,0,TN,KA,false,food
2024-09-17,NEFT CR Prime Hardware invoice receipt 00532,,123201.82,0,GJ,KA,false,sales
2024-10-01,NEFT CR Indus Office Supplies invoice receipt 00137,,80673.29,18,MH,KA,false,sales
2025-02-07,UPI DR Royal Insurance Brokers rent payment 01197,49078.21,,18,KA,KA,false,rent
2024-07-01,NEFT CR Sunrise Superstore invoice receipt 01051,,85256.02,18,GJ,KA,false,sales
2024-10-29,UPI DR Omkar Repairs loan payment 00504,22725.08,,0,TN,KA,false,loan
2024-07-04,NEFT CR Lotus Enterprises invoice receipt 00409,,56674.07,18,TN,KA,false,sales
2024-09-12,SELF TRANSFER TO CASH MANAGEMENT 0144,27000.63,,0,KA,KA,false,transfer
2024-06-03,NEFT CR Horizon Pharma invoice receipt 00631,,53227.34,18,TN,KA,false,sales
2025-01-22,NEFT CR Indus Office Supplies invoice receipt 00225,,137713.33,0,MH,KA,false,sales
2024-11-29,SAVINGS INTEREST CREDIT 0171,,1612.51,0,KA,KA,false,interest
2024-06-30,UPI DR LightSpeed Internet purchase payment 00631,64388.5,,18,DL,KA,true,purchase
2025-01-02,NEFT CR Lotus Enterprises invoice receipt 00549,,58960.29,18,TN,KA,false,sales
2024-09-28,NEFT CR Jupiter Foods invoice receipt 00824,,99024.03,18,GJ,KA,false,sales
2024-04-16,UPI DR Nexa Facility Services purchase payment 00287,63006.1,,18,KA,KA,true,purchase
2024-12-20,UPI DR Bharat Transport Co purchase payment 00707,27709.27,,18,TS,KA,true,purchase
2024-05-27,NEFT CR Jupiter Foods invoice receipt 00515,,149756.35,18,MH,KA,false,sales
2024-11-27,UPI DR SmartCloud Software rent payment 01046,31834.2,,18,DL,KA,false,rent
2024-07-20,NEFT CR Kite Logistics invoice receipt 01160,,105986.34,0,TS,KA,false,sales
2024-12-16,NEFT CR Evergreen Stores invoice receipt 00421,,100614.93,18,DL,KA,false,sales
2025-02-01,NEFT CR QuickShop Chain invoice receipt 01364,,37979.95,18,MH,KA,false,sales
2024-06-09,NEFT CR Orbit Fashion House invoice receipt 00851,,117637.03,0,TN,KA,false,sales
2024-12-23,NEFT CR Acme Retail Pvt Ltd invoice receipt 01106,,129573.99,18,TS,KA,false,sales
2024-10-03,UPI DR FirstFleet Logistics purchase payment 00506,23389.92,,0,MH,KA,true,purchase
2024-05-08,SAVINGS INTEREST CREDIT 0165,,170.62,0,KA,KA,false,interest
2024-09-04,NEFT CR Evergreen Stores invoice receipt 00734,,18357.61,18,KA,KA,false,sales
2024-06-19,SELF TRANSFER TO CASH MANAGEMENT 0121,19555.1,,0,KA,KA,false,transfer
2024-08-26,NEFT CR Nova Wellness invoice receipt 00417,,107641.27,18,DL,KA,false,sales
2024-05-24,NEFT CR Lotus Enterprises invoice receipt 00318,,56201.05,18,GJ,KA,false,sales
2024-12-01,UPI DR Nexa Facility Services tax payment payment 00648,81218.59,,0,MH,KA,false,tax_payment
2024-09-13,NEFT CR Fresh Basket Mart invoice receipt 01308,,74705.97,18,MH,KA,false,sales
2024-12-09,UPI DR Crystal Print House office expense payment 00024,93826.11,,0,TS,KA,true,office_expense
2024-08-18,NEFT CR Prime Hardware invoice receipt 01184,,97327.16,18,DL,KA,false,sales
2025-01-24,NEFT CR Riverfront Wholesale invoice receipt 00742,,76032.12,18,TN,KA,false,sales
2025-01-22,SELF TRANSFER TO CASH MANAGEMENT 0115,27803.36,,0,KA,KA,false,transfer
2024-11-23,UPI DR Insight Marketing LLP utilities payment 00715,9492.35,,0,DL,KA,true,utilities
2024-07-25,SAVINGS INTEREST CREDIT 0139,,1280.51,0,KA,KA,false,interest
2024-05-24,UPI DR Eco Power Utilities purchase payment 00115,10749.76,,18,TN,KA,true,purchase
2024-09-19,NEFT CR Sunrise Superstore invoice receipt 00723,,133627.16,18,KA,KA,false,sales
2024-07-11,NEFT CR Trinity Healthcare invoice receipt 00827,,66954.39,18,TN,KA,false,sales
2024-04-14,NEFT CR Trinity Healthcare invoice receipt 00707,,63375.99,18,KA,KA,false,sales
2025-02-03,SAVINGS INTEREST CREDIT 0237,,1206.46,0,KA,KA,false,interest
2024-08-09,UPI DR TruEdge Consulting office expense payment 00988,46442.49,,0,TS,KA,true,office_expense
2024-10-29,NEFT CR CityMed Distributors invoice receipt 01343,,20042.58,18,MH,KA,false,sales
2024-10-31,NEFT CR Metro Hypermart invoice receipt 01072,,18487.21,18,DL,KA,false,sales
2024-09-10,NEFT CR CityMed Distributors invoice receipt 00967,,140806.52,0,GJ,KA,false,sales
2024-10-01,NEFT CR CityMed Distributors invoice receipt 00701,,92800.45,0,GJ,KA,false,sales
2025-02-15,NEFT CR Sunrise Superstore invoice receipt 00447,,70148.37,18,TN,KA,false,sales
2025-03-22,SELF TRANSFER TO CASH MANAGEMENT 0120,17858.81,,0,KA,KA,false,transfer
2025-01-31,UPI DR Bharat Transport Co purchase payment 00982,47950.19,,0,TS,KA,true,purchase
2024-07-17,UPI DR Nexa Facility Services purchase payment 00028,42050.76,,18,KA,KA,true,purchase
2025-03-30,SELF TRANSFER TO CASH MANAGEMENT 0059,3204.85,,0,KA,KA,false,transfer
2024-07-13,SAVINGS INTEREST CREDIT 0126,,1490.52,0,KA,KA,false,interest
2024-05-11,SAVINGS INTEREST CREDIT 0147,,327.07,0,KA,KA,false,interest
2024-06-26,UPI DR FirstFleet Logistics purchase payment 00731,82274.92,,0,TN,KA,true,purchase
2025-01-10,NEFT CR Metro Hypermart invoice receipt 00448,,133413.54,0,GJ,KA,false,sales
2025-03-23,NEFT CR QuickShop Chain invoice receipt 00859,,59648.83,0,TS,KA,false,sales
2024-11-15,UPI DR Omkar Repairs loan payment 00448,55772.28,,0,GJ,KA,false,loan
2024-09-13,NEFT CR Horizon Pharma invoice receipt 00991,,102018.7,18,DL,KA,false,sales
2024-11-28,UPI DR Crystal Print House purchase payment 00724,53280.0,,0,KA,KA,true,purchase
2025-02-03,UPI DR Apex Packaging Works purchase payment 00632,11053.62,,0,TN,KA,true,purchase
2024-08-20,NEFT CR Orbit Fashion House invoice receipt 00143,,66255.95,0,KA,KA,false,sales
2024-11-06,NEFT CR DigiServe Solutions invoice receipt 00931,,79957.88,18,GJ,KA,false,sales
2024-12-13,NEFT CR Orbit Fashion House invoice receipt 00371,,4320.29,0,GJ,KA,false,sales
2024-10-20,UPI DR Omkar Repairs marketing payment 00713,90703.72,,18,MH,KA,true,marketing
2024-04-30,SELF TRANSFER TO CASH MANAGEMENT 0150,27517.68,,0,KA,KA,false,transfer
2024-12-15,NEFT CR Nova Wellness invoice receipt 00699,,106539.36,18,KA,KA,false,sales
2024-12-05,UPI DR Eco Power Utilities rent payment 01224,6207.19,,0,DL,KA,false,rent
2024-07-12,NEFT CR Fresh Basket Mart invoice receipt 00386,,145842.51,18,TS,KA,false,sales
2024-09-28,UPI DR Delta Office Systems purchase payment 00916,68953.61,,18,TN,KA,true,purchase
2024-12-22,UPI DR Apex Packaging Works purchase payment 00134,11115.41,,0,DL,KA,true,purchase
2024-04-23,NEFT CR Sunrise Superstore invoice receipt 01315,,38208.54,0,MH,KA,false,sales
2024-09-14,UPI DR TruEdge Consulting purchase payment 00948,71667.93,,0,MH,KA,true,purchase
2025-01-19,UPI DR Nexa Facility Services rent payment 00335,19511.2,,0,MH,KA,false,rent
2025-02-17,UPI DR Nexa Facility Services software payment 00410,24141.32,,18,KA,KA,true,software
2025-01-31,UPI DR Insight Marketing LLP software payment 00803,40431.16,,0,DL,KA,true,software
2025-01-28,UPI DR Bharat Transport Co utilities payment 00105,77303.42,,18,KA,KA,true,utilities
2024-07-28,UPI DR Pioneer Chemicals office expense payment 01145,2574.15,,18,TS,KA,true,office_expense
2024-09-25,NEFT CR Metro Hypermart invoice receipt 01377,,112487.7,18,MH,KA,false,sales
2025-03-16,NEFT CR Lotus Enterprises invoice receipt 01237,,116695.84,18,MH,KA,false,sales
2024-11-26,UPI DR TruEdge Consulting rent payment 00778,60659.63,,0,MH,KA,true,rent
2024-06-21,UPI DR Himalaya Foods Supply rent payment 01174,77817.76,,18,KA,KA,false,rent
2024-05-24,NEFT CR Sunrise Superstore invoice receipt 00574,,52370.18,18,TS,KA,false,sales
2025-01-28,NEFT CR Trinity Healthcare invoice receipt 00255,,59146.83,18,TS,KA,false,sales
2024-04-14,NEFT CR Evergreen Stores invoice receipt 01226,,81018.63,0,TS,KA,false,sales
2024-08-17,UPI DR Omkar Repairs rent payment 00608,28925.18,,18,TN,KA,false,rent
2025-03-26,SAVINGS INTEREST CREDIT 0155,,817.7,0,KA,KA,false,interest
2025-03-11,NEFT CR Horizon Pharma invoice receipt 01305,,18559.34,18,TS,KA,false,sales
2024-10-04,UPI DR Delta Office Systems software payment 00118,13680.19,,18,TS,KA,true,software
2024-12-01,NEFT CR Nova Wellness invoice receipt 00082,,86990.92,18,KA,KA,false,sales
2024-10-03,UPI DR Eco Power Utilities food payment 00320,31242.0,,18,TN,KA,false,food
2025-02-04,NEFT CR Orbit Fashion House invoice receipt 00550,,58121.43,18,KA,KA,false,sales
2024-12-12,NEFT CR Trinity Healthcare invoice receipt 00266,,40503.67,18,MH,KA,false,sales
2024-12-30,SAVINGS INTEREST CREDIT 0017,,1481.93,0,KA,KA,false,interest
2024-08-10,SELF TRANSFER TO CASH MANAGEMENT 0167,4073.17,,0,KA,KA,false,transfer
2024-10-16,NEFT CR Indus Office Supplies invoice receipt 01316,,62877.83,18,GJ,KA,false,sales
2024-11-05,NEFT CR Metro Hypermart invoice receipt 00114,,3748.0,18,KA,KA,false,sales
2024-11-30,UPI DR FirstFleet Logistics software payment 01223,37289.46,,0,GJ,KA,true,software
2024-09-08,NEFT CR QuickShop Chain invoice receipt 00149,,91520.14,18,DL,KA,false,sales
2024-12-13,SELF TRANSFER TO CASH MANAGEMENT 0065,27889.95,,0,KA,KA,false,transfer
2024-10-17,UPI DR SmartCloud Software tax payment payment 00912,77173.65,,0,DL,KA,false,tax_payment
2024-06-09,UPI DR Apex Packaging Works office expense payment 00432,77157.06,,0,TN,KA,true,office_expense
2024-04-07,SAVINGS INTEREST CREDIT 0144,,1033.19,0,KA,KA,false,interest
2024-06-01,NEFT CR Fresh Basket Mart invoice receipt 00276,,118754.22,18,MH,KA,false,sales
2024-04-04,SELF TRANSFER TO CASH MANAGEMENT 0023,18640.4,,0,KA,KA,false,transfer
2024-07-21,NEFT CR DigiServe Solutions invoice receipt 00666,,55817.68,0,GJ,KA,false,sales
2024-11-23,NEFT CR Prime Hardware invoice receipt 01303,,135345.42,18,TS,KA,false,sales
2024-11-23,UPI DR Apex Packaging Works marketing payment 01199,80678.09,,0,MH,KA,true,marketing
2024-10-30,UPI DR Crystal Print House purchase payment 00297,36490.26,,18,TS,KA,true,purchase
2024-10-21,UPI DR QuickFix Maintenance office expense payment 01133,22529.73,,0,GJ,KA,true,office_expense
2024-05-11,NEFT CR Lotus Enterprises invoice receipt 00333,,54976.73,18,TS,KA,false,sales
2024-05-01,NEFT CR Indus Office Supplies invoice receipt 00775,,85753.79,18,KA,KA,false,sales
2025-02-05,NEFT CR DigiServe Solutions invoice receipt 01200,,132499.94,18,KA,KA,false,sales
2024-08-04,UPI DR Royal Insurance Brokers marketing payment 00811,88300.23,,18,DL,KA,true,marketing
2025-03-15,NEFT CR Orbit Fashion House invoice receipt 00229,,131764.78,18,GJ,KA,false,sales
2024-07-08,SAVINGS INTEREST CREDIT 0061,,168.87,0,KA,KA,false,interest
2025-03-04,UPI DR Royal Insurance Brokers purchase payment 00745,62348.51,,18,GJ,KA,true,purchase
2024-12-26,NEFT CR Metro Hypermart invoice receipt 01296,,75840.71,18,DL,KA,false,sales
2024-11-22,SELF TRANSFER TO CASH MANAGEMENT 0029,15941.43,,0,KA,KA,false,transfer
2025-02-03,NEFT CR Growthline Agencies invoice receipt 01258,,99874.72,18,KA,KA,false,sales
